year,data_mean_global,data_mean_nh,data_mean_sh
2486,384.897999739679,384.898120065335,384.897879414023
2487,384.848999739676,384.849120065332,384.84887941402
2488,384.80099973968,384.801120065336,384.800879414023
2489,384.752999739677,384.753120065333,384.75287941402
2490,384.704999739675,384.705120065332,384.704879414019
2491,384.656999739681,384.657120065338,384.656879414025
2492,384.609999739677,384.610120065333,384.60987941402
2493,384.561999739681,384.562120065337,384.561879414024
2494,384.513999739677,384.514120065333,384.51387941402
2495,384.466999739676,384.467120065332,384.46687941402
2496,384.418999739679,384.419120065335,384.418879414023
2497,384.37199973968,384.372120065336,384.371879414024
2498,384.324999739679,384.325120065335,384.324879414023
2499,384.277999739679,384.278120065335,384.277879414022
2500,384.253999739678,384.254120065334,384.253879414022
